session_id	op_date	user_name	action	auth_type	ip	ip_location_type_keyword	ip_risk_level	location	client_type	browser_source	device_model	os_type	os_version	browser_type	browser_version	bus_system_code	op_target	risk_label
access:test_b:20190111172105:0Klg	2019/1/11 17:21	test_b	login	qr	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	oa	management	0
access:test_b:20190111142400:QilG	2019/1/11 14:24	test_b	login	otp	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	attendance	hr	0
access:test_b:20190111094556:iy9L	2019/1/11 9:45	test_b	login	pwd	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_b:20190111114240:U75S	2019/1/11 11:42	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_b:20190111111630:tumF	2019/1/11 11:16	test_b	login	sms	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	crm	sales	1
access:test_b:20190111175753:uSC6	2019/1/11 17:57	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_b:20190111221152:sUCS	2019/1/11 22:11	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	attendance	hr	1
access:test_b:20190111101723:oI73	2019/1/11 10:17	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	1
access:test_b:20190111221840:Lf4z	2019/1/11 22:18	test_b	login	sms	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	oa	management	0
access:test_b:20190111115920:YEf6	2019/1/11 11:59	test_b	login	otp	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_b:20190111104217:t4Qt	2019/1/11 10:42	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	attendance	hr	1
access:test_b:20190111163337:PplZ	2019/1/11 16:33	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_b:20190111222528:QHTo	2019/1/11 22:25	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_b:20190111140606:i4II	2019/1/11 14:06	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_b:20190111225417:4HlS	2019/1/11 22:54	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_b:20190111152144:0OJx	2019/1/11 15:21	test_b	login	pwd	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	oa	management	0
access:test_b:20190111181518:NwKK	2019/1/11 18:15	test_b	login	qr	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_b:20190111143411:G1Cc	2019/1/11 14:34	test_b	login	sms	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_b:20190111211725:BZNF	2019/1/11 21:17	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	salary	hr	0
access:test_b:20190111210315:cJfN	2019/1/11 21:03	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_b:20190111100448:qwn5	2019/1/11 10:04	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	reimbursement	finance	0
access:test_b:20190111094904:TiFr	2019/1/11 9:49	test_b	login	otp	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	crm	sales	0
access:test_b:20190111113117:Gifu	2019/1/11 11:31	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	oa	management	0
access:test_b:20190111155528:uqRW	2019/1/11 15:55	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_b:20190111174604:9KzT	2019/1/11 17:46	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_b:20190111171117:EitK	2019/1/11 17:11	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_b:20190111231225:E6Ou	2019/1/11 23:12	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	1
access:test_b:20190111174039:qPPJ	2019/1/11 17:40	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_b:20190111133425:qxhp	2019/1/11 13:34	test_b	login	pwd	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	attendance	hr	0
access:test_b:20190111120603:irtn	2019/1/11 12:06	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	attendance	hr	1
access:test_b:20190111183441:2E8T	2019/1/11 18:34	test_b	login	qr	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_b:20190111173236:kcyJ	2019/1/11 17:32	test_b	login	pwd	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	attendance	hr	0
access:test_b:20190111211414:a84v	2019/1/11 21:14	test_b	sso		27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	crm	sales	0
access:test_b:20190111110455:NTUs	2019/1/11 11:04	test_b	login	otp	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_b:20190111204506:hSLW	2019/1/11 20:45	test_b	login	sms	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_b:20190111214231:mtrs	2019/1/11 21:42	test_b	login	qr	27.10.135.254	代理IP	3级	{"first_lvl":"重庆","sec_lvl":"重庆市","third_lvl":"江北区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_a:20190112094435:bCqD	2019/1/12 9:44	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	order-mgnt	sales	0
access:test_a:20190112115104:To1v	2019/1/12 11:51	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_a:20190112104032:S7KQ	2019/1/12 10:40	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_a:20190112210033:GRXP	2019/1/12 21:00	test_a	login	sms	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	oa	management	0
access:test_a:20190112200854:2Ej0	2019/1/12 20:08	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_a:20190112113138:IsrK	2019/1/12 11:31	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	attendance	hr	0
access:test_a:20190112173332:XpeE	2019/1/12 17:33	test_a	login	pwd	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	oa	management	0
access:test_a:20190112112053:EPSp	2019/1/12 11:20	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	coremail	management	0
access:test_a:20190112121652:UcwF	2019/1/12 12:16	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	order-mgnt	sales	0
access:test_a:20190112124141:cixF	2019/1/12 12:41	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	order-mgnt	sales	0
access:test_a:20190112133048:51vA	2019/1/12 13:30	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_a:20190112191301:VSLw	2019/1/12 19:13	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	order-mgnt	sales	0
access:test_a:20190112093223:frrA	2019/1/12 9:32	test_a	login	otp	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	order-mgnt	sales	0
access:test_a:20190112145928:7Qll	2019/1/12 14:59	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_a:20190112180822:mxia	2019/1/12 18:08	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	0
access:test_a:20190112190415:N87r	2019/1/12 19:04	test_a	login	otp	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	reimbursement	finance	1
access:test_a:20190112131139:6rPL	2019/1/12 13:11	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	crm	sales	0
access:test_a:20190112191535:iCAg	2019/1/12 19:15	test_a	login	sms	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	reimbursement	finance	0
access:test_a:20190112171525:MXUY	2019/1/12 17:15	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	1
access:test_a:20190112182023:kPB5	2019/1/12 18:20	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	order-mgnt	sales	0
access:test_a:20190112142059:nQER	2019/1/12 14:20	test_a	login	sms	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	coremail	management	0
access:test_a:20190112200244:zDgN	2019/1/12 20:02	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	oa	management	0
access:test_a:20190112204834:Nrzy	2019/1/12 20:48	test_a	login	otp	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	salary	hr	0
access:test_a:20190112180110:4v8u	2019/1/12 18:01	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	order-mgnt	sales	1
access:test_a:20190112211712:OdUU	2019/1/12 21:17	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	order-mgnt	sales	0
access:test_a:20190112215630:n2jk	2019/1/12 21:56	test_a	login	otp	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	order-mgnt	sales	0
access:test_a:20190112123408:TmbH	2019/1/12 12:34	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_a:20190112135938:r3k2	2019/1/12 13:59	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	salary	hr	0
access:test_a:20190112133943:6lfl	2019/1/12 13:39	test_a	login	otp	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	order-mgnt	sales	0
access:test_a:20190112225400:BdhX	2019/1/12 22:54	test_a	login	sms	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	crm	sales	0
access:test_a:20190112110146:Z6aK	2019/1/12 11:01	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	chrome	chrome 93	order-mgnt	sales	0
access:test_a:20190112213233:8su2	2019/1/12 21:32	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	order-mgnt	sales	0
access:test_a:20190112093734:xE9O	2019/1/12 9:37	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_a:20190112105254:u6rn	2019/1/12 10:52	test_a	login	otp	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	oa	management	0
access:test_a:20190112222245:FFYa	2019/1/12 22:22	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	crm	sales	0
access:test_a:20190112225803:2SK9	2019/1/12 22:58	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	ie	ie 11	attendance	hr	0
access:test_a:20190112130821:J4tZ	2019/1/12 13:08	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	oa	management	0
access:test_a:20190112182402:be2j	2019/1/12 18:24	test_a	login	sms	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	crm	sales	1
access:test_a:20190112201853:tPwN	2019/1/12 20:18	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	coremail	management	1
access:test_a:20190112182807:oZ7a	2019/1/12 18:28	test_a	sso		14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	order-mgnt	sales	0
access:test_a:20190112130133:fzvq	2019/1/12 13:01	test_a	login	sms	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	coremail	management	0
access:test_a:20190112150625:Aso8	2019/1/12 15:06	test_a	login	qr	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	think_pad_t480	windows	windows 11	firefox	firefox 78	order-mgnt	sales	1
access:test_a:20190112195108:utJQ	2019/1/12 19:51	test_a	login	otp	14.196.145.66	家庭宽带	2级	{"first_lvl":"四川省","sec_lvl":"成都市","third_lvl":"武侯区"}	web	desktop	macbook	macOS	macOS Big Sur 11	safari	safari 13	reimbursement	finance	0
